sequenceID	source.name	species	serotype	coverage_category	length
MP340053	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
MP340054	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2205
MP400416	ncbi-nuccore-aav-short	Primate1	-	-	145
MP400417	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MP405188	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
MP451482	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
MP451486	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
MP453523	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MP453524	ncbi-nuccore-aav-short	Primate1	-	-	183
MP453525	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2203
MP453526	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1876
MP470502	ncbi-nuccore-aav-short	Primate1	-	-	127
MP470507	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MP529870	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP529879	ncbi-nuccore-aav-short	Primate1	-	VP	2214
MP529880	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP529881	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP529882	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP529883	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP529884	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP568376	ncbi-nuccore-aav-short	Primate1	-	VP	284
MP711216	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MP712768	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
MP712769	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MP732941	ncbi-nuccore-aav-short	Primate1	-	NS	1866
MP732942	ncbi-nuccore-aav-short	Primate1	-	NS	1194
MP732943	ncbi-nuccore-aav-short	-	-	VP	2211
MP732944	ncbi-nuccore-aav-short	-	-	VP	1800
MP814787	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MP814788	ncbi-nuccore-aav-short	Primate1	-	-	145
MP814793	ncbi-nuccore-aav-short	Primate1	-	-	141
MP814794	ncbi-nuccore-aav-short	Primate1	AAV2	-	143
MP824594	ncbi-nuccore-aav-short	-	-	-	147
MP857971	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
MP857972	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MP863858	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
MP863863	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
MP863864	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1589
MP863865	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1195
MP863866	ncbi-nuccore-aav-short	Primate1	AAV2	NS	939
MP863867	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2559
MP867074	ncbi-nuccore-aav-short	Primate1	-	VP	183
MP867099	ncbi-nuccore-aav-short	Primate1	AAV1	VP	150
MP882623	ncbi-nuccore-aav-short	Primate1	-	VP	2217
MP888929	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
MP888930	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MP947137	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
MP947138	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MP974324	ncbi-nuccore-aav-short	Primate1	AAV3	VP	110
MP979247	ncbi-nuccore-aav-short	Primate1	AAV2	-	162
MQ038017	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
MQ081592	ncbi-nuccore-aav-short	Primate1	-	-	130
MQ081600	ncbi-nuccore-aav-short	Primate1	-	-	141
MQ083660	ncbi-nuccore-aav-short	Primate1	-	VP	183
MQ083661	ncbi-nuccore-aav-short	Primate1	-	VP	183
MQ083667	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
MQ083669	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1194
MQ083691	ncbi-nuccore-aav-short	Primate1	-	VP	173
MQ083699	ncbi-nuccore-aav-short	Primate1	AAV1	VP	150
MQ124660	ncbi-nuccore-aav-short	Primate1	-	-	119
MQ124661	ncbi-nuccore-aav-short	Primate1	AAV2	-	130
MQ178928	ncbi-nuccore-aav-short	Primate1	-	-	130
MQ190289	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MQ198819	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
MQ198820	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
MQ225661	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
MQ225665	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MQ235316	ncbi-nuccore-aav-short	Primate1	-	-	130
MQ235317	ncbi-nuccore-aav-short	Primate1	AAV2	-	130
MS656479	ncbi-nuccore-aav-short	-	-	-	102
MS656480	ncbi-nuccore-aav-short	-	-	-	188
MS923160	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MS923161	ncbi-nuccore-aav-short	Primate1	-	-	145
MS996092	ncbi-nuccore-aav-short	-	-	-	181
MS996093	ncbi-nuccore-aav-short	Primate1	AAV2	-	181
MS997714	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
MS997715	ncbi-nuccore-aav-short	Primate1	-	-	145
MT496778	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MT709010	ncbi-nuccore-aav-short	Primate1	-	VP	2616
MT709011	ncbi-nuccore-aav-short	Primate1	-	VP	2616
MT709013	ncbi-nuccore-aav-short	Primate1	-	VP	2616
MW334986	ncbi-nuccore-aav-short	Mammalian1	CAAV	NS	330
MW334987	ncbi-nuccore-aav-short	Primate1	-	NS	549
MW334988	ncbi-nuccore-aav-short	Primate1	-	VP	2665
MZ668383	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ668384	ncbi-nuccore-aav-short	Primate1	-	VP	2214
MZ668385	ncbi-nuccore-aav-short	Primate1	AAV11	VP	2202
MZ668386	ncbi-nuccore-aav-short	Primate1	AAV11	VP	2202
MZ668387	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
MZ668388	ncbi-nuccore-aav-short	Primate1	-	VP	2220
MZ668389	ncbi-nuccore-aav-short	Primate1	AAV11	VP	2202
MZ668390	ncbi-nuccore-aav-short	Primate1	-	VP	2214
MZ668391	ncbi-nuccore-aav-short	Primate1	-	VP	2214
MZ668392	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
MZ668393	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
MZ668394	ncbi-nuccore-aav-short	Primate1	-	VP	2187
MZ668395	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ668396	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668397	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668398	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668399	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668400	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668401	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668402	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668403	ncbi-nuccore-aav-short	Primate1	-	VP	2205
MZ668404	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668405	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668406	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668407	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668408	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668409	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668410	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668411	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668412	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668413	ncbi-nuccore-aav-short	Primate1	-	VP	2205
MZ668414	ncbi-nuccore-aav-short	Primate1	-	VP	2208
MZ668415	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ668416	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708646	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708647	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708648	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708649	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708650	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708651	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708652	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708653	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708654	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708655	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708656	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708657	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708658	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708659	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708660	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708661	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708662	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708663	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708664	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708665	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708666	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708667	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708668	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708669	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708670	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708671	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708672	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708673	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708674	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708675	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708676	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708677	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708678	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708679	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708680	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708681	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708682	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708683	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708684	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708685	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708686	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708687	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708688	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708689	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708690	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708691	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708692	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708693	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708694	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708695	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708696	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708697	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708698	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708699	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708700	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708701	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708702	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708703	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708704	ncbi-nuccore-aav-short	Primate1	-	VP	2211
MZ708705	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF044225	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
OF044226	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
OF065942	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
OF065943	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1866
OF065944	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1589
OF065945	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1195
OF065946	ncbi-nuccore-aav-short	Primate1	AAV2	NS	939
OF065947	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2559
OF065955	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2559
OF078836	ncbi-nuccore-aav-short	Primate1	-	-	144
OF078837	ncbi-nuccore-aav-short	Primate1	-	-	145
OF092517	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
OF092518	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
OF095705	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
OF095706	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
OF102592	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1260
OF102593	ncbi-nuccore-aav-short	Primate1	AAV2	NS	1932
OF116272	ncbi-nuccore-aav-short	Primate1	AAV2	-	145
OF116273	ncbi-nuccore-aav-short	Primate1	AAV2	-	144
OF117421	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF126301	ncbi-nuccore-aav-short	-	-	-	1386
OF126302	ncbi-nuccore-aav-short	-	-	-	1386
OF126304	ncbi-nuccore-aav-short	Primate1	-	-	141
OF126305	ncbi-nuccore-aav-short	-	-	-	321
OF126306	ncbi-nuccore-aav-short	-	-	-	397
OF126308	ncbi-nuccore-aav-short	-	-	-	1438
OF126310	ncbi-nuccore-aav-short	-	-	-	228
OF126311	ncbi-nuccore-aav-short	Primate1	AAV2	-	108
OF126313	ncbi-nuccore-aav-short	-	-	-	307
OF126314	ncbi-nuccore-aav-short	-	-	-	813
OF126315	ncbi-nuccore-aav-short	-	-	-	668
OF126316	ncbi-nuccore-aav-short	-	-	full_genome	2824
OF144391	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2214
OF190949	ncbi-nuccore-aav-short	-	-	full_genome	2822
OF190950	ncbi-nuccore-aav-short	-	-	full_genome	2822
OF197246	ncbi-nuccore-aav-short	Primate1	AAV3	VP	110
OF265695	ncbi-nuccore-aav-short	Primate1	-	-	130
OF265696	ncbi-nuccore-aav-short	Primate1	AAV2	-	108
OF283689	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1800
OF283690	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2208
OF283691	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
OF283692	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1611
OF283693	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
OF283694	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1617
OF283695	ncbi-nuccore-aav-short	Primate1	AAV4	NS	939
OF283696	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1197
OF283697	ncbi-nuccore-aav-short	-	-	-	245
OF283698	ncbi-nuccore-aav-short	Primate1	-	-	129
OF283699	ncbi-nuccore-aav-short	Primate1	AAV4	-	125
OF283716	ncbi-nuccore-aav-short	Mammalian1	AAV5	VP	2175
OF283724	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2213
OF283901	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1803
OF283902	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	1617
OF283903	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1173
OF283904	ncbi-nuccore-aav-short	Mammalian1	BAAV	NS	1833
OF283905	ncbi-nuccore-aav-short	Mammalian1	BAAV	VP	2211
OF296683	ncbi-nuccore-aav-short	-	-	-	2052
OF336089	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF336090	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
OF336092	ncbi-nuccore-aav-short	Primate1	-	VP	131
OF336212	ncbi-nuccore-aav-short	Primate1	AAV7	VP	106
OF336213	ncbi-nuccore-aav-short	Primate1	AAV10	VP	105
OF336214	ncbi-nuccore-aav-short	Primate1	AAV7	VP	106
OF336215	ncbi-nuccore-aav-short	Primate1	AAV10	VP	106
OF336216	ncbi-nuccore-aav-short	Primate1	AAV10	VP	106
OF336217	ncbi-nuccore-aav-short	Primate1	-	VP	107
OF336218	ncbi-nuccore-aav-short	Primate1	AAV10	VP	106
OF336219	ncbi-nuccore-aav-short	Primate1	AAV10	VP	106
OF336220	ncbi-nuccore-aav-short	Primate1	AAV10	VP	106
OF336221	ncbi-nuccore-aav-short	Primate1	AAV7	VP	106
OF336222	ncbi-nuccore-aav-short	Primate1	-	VP	106
OF336224	ncbi-nuccore-aav-short	Primate1	-	VP	106
OF336226	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336227	ncbi-nuccore-aav-short	Primate1	AAV1	VP	103
OF336232	ncbi-nuccore-aav-short	Primate1	AAV1	VP	103
OF336233	ncbi-nuccore-aav-short	Primate1	AAV1	VP	103
OF336234	ncbi-nuccore-aav-short	Primate1	AAV1	VP	103
OF336235	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336236	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336237	ncbi-nuccore-aav-short	Primate1	AAV2	VP	103
OF336238	ncbi-nuccore-aav-short	Primate1	-	VP	102
OF336239	ncbi-nuccore-aav-short	Primate1	AAV2	VP	103
OF336240	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336241	ncbi-nuccore-aav-short	Primate1	AAV2	VP	103
OF336242	ncbi-nuccore-aav-short	Primate1	AAV2	VP	103
OF336243	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336244	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336245	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336246	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336247	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336248	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336249	ncbi-nuccore-aav-short	Primate1	-	VP	102
OF336250	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336251	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336252	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336253	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336254	ncbi-nuccore-aav-short	Primate1	AAV2	VP	103
OF336255	ncbi-nuccore-aav-short	Primate1	-	VP	105
OF336256	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336257	ncbi-nuccore-aav-short	Primate1	AAV3	VP	103
OF336258	ncbi-nuccore-aav-short	Primate1	AAV3	VP	103
OF336259	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336260	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336261	ncbi-nuccore-aav-short	Primate1	-	VP	103
OF336262	ncbi-nuccore-aav-short	Primate1	AAV11	VP	100
OF336263	ncbi-nuccore-aav-short	Primate1	AAV11	VP	100
OF336264	ncbi-nuccore-aav-short	Primate1	AAV11	VP	100
OF336265	ncbi-nuccore-aav-short	Primate1	-	VP	111
OF336266	ncbi-nuccore-aav-short	Primate1	AAV4	VP	102
OF336267	ncbi-nuccore-aav-short	Mammalian1	-	VP	106
OF336268	ncbi-nuccore-aav-short	-	-	VP	103
OF381694	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
OF381702	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
OF382070	ncbi-nuccore-aav-short	-	-	-	147
OF382108	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
OF382125	ncbi-nuccore-aav-short	Primate1	-	-	188
OF382126	ncbi-nuccore-aav-short	Primate1	-	-	188
OF382146	ncbi-nuccore-aav-short	Primate1	-	-	188
OF382147	ncbi-nuccore-aav-short	Primate1	-	-	188
OF452459	ncbi-nuccore-aav-short	Primate1	AAV10	-	131
OF452460	ncbi-nuccore-aav-short	Primate1	AAV2	-	131
OF452461	ncbi-nuccore-aav-short	Primate1	AAV3	-	131
OF452462	ncbi-nuccore-aav-short	-	-	-	192
OF452463	ncbi-nuccore-aav-short	-	-	-	131
OF452464	ncbi-nuccore-aav-short	Primate1	-	-	130
OF452465	ncbi-nuccore-aav-short	Primate1	AAV10	-	131
OF452466	ncbi-nuccore-aav-short	Primate1	AAV8	-	131
OF452467	ncbi-nuccore-aav-short	Primate1	AAV1	NS	180
OF452468	ncbi-nuccore-aav-short	Primate1	AAV2	NS	180
OF452469	ncbi-nuccore-aav-short	Primate1	AAV3	NS	180
OF452470	ncbi-nuccore-aav-short	Primate1	AAV4	NS	180
OF452471	ncbi-nuccore-aav-short	Mammalian1	AAV5	NS	227
OF452472	ncbi-nuccore-aav-short	Primate1	-	NS	180
OF452473	ncbi-nuccore-aav-short	Primate1	AAV7	NS	180
OF452474	ncbi-nuccore-aav-short	Primate1	-	NS	180
OF454257	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF454258	ncbi-nuccore-aav-short	Primate1	-	VP	1800
OF454259	ncbi-nuccore-aav-short	Primate1	-	VP	1605
OF467281	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF467282	ncbi-nuccore-aav-short	Primate1	-	VP	2214
OF467283	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF467284	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF467285	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF467286	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF467287	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF485066	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
OF485069	ncbi-nuccore-aav-short	Primate1	-	VP	255
OF485070	ncbi-nuccore-aav-short	Primate1	-	VP	258
OF485071	ncbi-nuccore-aav-short	Primate1	-	VP	255
OF485072	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485075	ncbi-nuccore-aav-short	Primate1	-	VP	1933
OF485076	ncbi-nuccore-aav-short	Primate1	-	VP	1933
OF485077	ncbi-nuccore-aav-short	Primate1	-	VP	1933
OF485078	ncbi-nuccore-aav-short	Primate1	-	VP	1933
OF485079	ncbi-nuccore-aav-short	Primate1	-	VP	1933
OF485082	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
OF485084	ncbi-nuccore-aav-short	Primate1	AAV3	VP	2211
OF485086	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1800
OF485087	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2208
OF485088	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
OF485089	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1611
OF485090	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1872
OF485091	ncbi-nuccore-aav-short	Primate1	AAV4	VP	1617
OF485092	ncbi-nuccore-aav-short	Primate1	AAV4	NS	939
OF485093	ncbi-nuccore-aav-short	Primate1	AAV4	NS	1197
OF485094	ncbi-nuccore-aav-short	-	-	-	245
OF485095	ncbi-nuccore-aav-short	Primate1	-	-	129
OF485096	ncbi-nuccore-aav-short	Primate1	AAV4	-	125
OF485098	ncbi-nuccore-aav-short	Primate1	-	VP	2495
OF485099	ncbi-nuccore-aav-short	Primate1	-	VP	2504
OF485107	ncbi-nuccore-aav-short	Primate1	-	VP	2370
OF485108	ncbi-nuccore-aav-short	Primate1	AAV4	VP	2205
OF485112	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485114	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF485115	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
OF485117	ncbi-nuccore-aav-short	Primate1	AAV7	VP	2214
OF485118	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
OF485119	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2213
OF485121	ncbi-nuccore-aav-short	Primate1	AAV8	VP	2217
OF485126	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF485127	ncbi-nuccore-aav-short	Primate1	-	VP	2460
OF485138	ncbi-nuccore-aav-short	Primate1	-	VP	2187
OF485142	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485143	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485144	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485145	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485146	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485151	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485153	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485154	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF485159	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485160	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485161	ncbi-nuccore-aav-short	Primate1	-	VP	2209
OF485162	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485163	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485164	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485165	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485166	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485167	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485168	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485169	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485170	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485171	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485172	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF485173	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485174	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF485175	ncbi-nuccore-aav-short	Primate1	-	VP	2211
OF485176	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485177	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485178	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485179	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485180	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
OF485181	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF485182	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485183	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
OF485184	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
OF485185	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
OF485186	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2214
OF485187	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
OF485188	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485189	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
OF485190	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485191	ncbi-nuccore-aav-short	Primate1	AAV1	VP	2211
OF485192	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485193	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485194	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485195	ncbi-nuccore-aav-short	Primate1	AAV2	VP	2208
OF485196	ncbi-nuccore-aav-short	Primate1	-	VP	2205
OF485199	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485201	ncbi-nuccore-aav-short	Primate1	-	VP	2205
OF485203	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485204	ncbi-nuccore-aav-short	Primate1	-	VP	2217
OF485207	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485208	ncbi-nuccore-aav-short	Primate1	-	VP	2208
OF485209	ncbi-nuccore-aav-short	Primate1	AAV10	VP	2217
